id;text
AH00ycgEdCOAH0BOehDmSo;"​@@tomikurniawan6425kalau mentingin kamera gak mungkin juga beli poco maupun iqoo bang 😂 
Udah pasti pilihannya vivo ,oppo ,samsung ,ip"
AH00ycgEdCOAH0DXNZduF9;@@firmanaikatsu-kiwarriors5233 f7 reguler gak ada bang, kayaknya mereka ilangin karena x7 pro udh ambil kelasnya f series yang base
AH00ycgEdCOAH0FQWBQ8hF;tapi iklannya bisa di nonaktif, gak bakal berubah settingannya selama gak di reset hp
AH00ycgEdCOAH0GNb3bRu4;gak ada bypass charge tapi punya wireless charge,,
AH00ycgEdCOAH0GQ1m3NH_;@@Rebahan2024 kalah sama itel s23+ stabil,,haha
AH00ycgEdCOAH0Gnjz1WTo;Gw aja pake iqoo 13 mau jual 😂
AH00ycgEdCOAH0Gzirsfd6;@miriokun2296  betul, cuma buat saya yg utamanya emang buat gaming, bypass lebih berguna ketimbang wireless.
AH00ycgEdCOAH0Ir_wJAJd;​@tomikurniawan6425 smper ongen iq00 13 tpi kameranya parah  ,keknya lari ke s24fe saja lah,main game juga ga terlalu rajin
AH00ycgEdCOAH0JVyPwx-J;Main game doang kenapa gak ipad pro aja ?
AH00ycgEdCOAH0Jg_iK0IV;Iqoo 13 gk ada wireless chargingnya, kamera apa adanya..
AH00ycgEdCOAH0N2J8BY4M;@@bsw_id iya betul. Walaupun ga pentingin kamera tapi kalo mahal kameranya gempa ya tetep lebih ganggu. Iklan mah bisa di ilangin juga bisa.
AH00ycgEdCOAH0NGWrwdEp;​@@tomikurniawan6425 kalau lu vlogger sih ok. Tpi nyatanya sensor nya bagusan iqoo, ujung²nya kalau foto kelihatan tuh mana yg lebih detail (32mp iqoo) . Kamera belakang juga bawaan dari x series (kecuali yg telenya ga dibawa) .  usb udh 3.2 ga 2.0, layar pun pake material q10 baru, bukan layar material lama M9. banyak spek yg dipotong poco, lucunya harganya masih nyenggol pdhl ada iklannya
AH00ycgEdCOAH0ROcHRZLd;perkara iklan bisa di off in😂 lagian cmn di apk bawaan yg gak suka di buka😂😂
AH00ycgEdCOAH0Tlk8vWm_;​@@bsw_idya krn di Xiaomi iklanya bisa di nonaktifkan. Jdi gk bakal ganggu iklanya. Gw anehnya mereka pasang iklan tapi juga sediaiin fitur nonaktifkan iklan. Knp gk sekalian gak usah ada iklan, lagian iklannya bisa di nonaktifkan.
AH00ycgEdCOAH0USmOoihK;Pilihan yg bijak 😂
AH00ycgEdCOAH0V-3zKTZ0;iya setelah ini saya mutusin poco f7 ultra ini si daripada iqoo, dari segi chipset, kamera, fitur ya walaupun sama aja fiturnya kaya f6 yg lagi dipegang ini, iklan? pakein dns DONE no iklan, ga masalahin soal kamera seperti yg dikatakan orang² jelas omong kosong, masa hp mahal kamera hp murah? so begitulah ga perlu banyak mikir ambil poco f7 ultra
AH00ycgEdCOAH0VB59wfSE;Maaf saya mau ralat untuk soal bypass charging iqoo 13 mau kasih Tau kalo bypass mereka itu blm sempurna gk seperti Asus ROG yang bener2 hanya ngecharge ke chip atau mobo hpnya untuk sistem bypassnya  tapi semua tergantung anda yang punya duit ya😅 saya cuma kasih Tau aj
AH00ycgEdCOAH0VKeYZc_z;@goo4776  ok
AH00ycgEdCOAH0ZvVIu07I;10 juta cuma nyari performa mah mubazir
AH00ycgEdCOAH0_msL1_c6;@fikriawalil  10 jt juga kalau dapetnya iklan nggak banget. Saya carinya performa kok bukan yg lain lain, karna emang fokusnya buat gaming
AH00ycgEdCOAH0bRXNDP2_;​@@A-Shuiklan itu cuma di aplikasi bawaan yg notabene nya jarang dibuka, apalagi ada fitur buat dinonaktifkan + opsi dns juga. sedangkan kamera itu ga bisa diapa apain jadi kalo sewaktu waktu kepake yaa terima hasilnya yg kurang detail atau vlog goyang. dari suhu juga sedikit lebih better f7u pas gaming walaupun antutu emang sedikit lebih rendah, cuma kalo emang fokus gamingnya doang apalagi yg sering berjam jam kaya main game mihoyo atau push rank ml ambil iqoo13 aja sih karena bisa gaming seharian sambil cas
AH00ycgEdCOAH0cE9-_4WG;kan ada satu lagi yang F7 pro kemarin juga baru direview, tapi harganya masih belum rilis
AH00ycgEdCOAH0fkFgxIyv;​@@A-Shu kenapa ga rog aja?😂😂
AH00ycgEdCOAH0iquvonEP;@@daniramadhan6252percuma bro😂 dia mah ngomong doang tapi kaga beli😂
AH00ycgEdCOAH0rK1EvaCP;​@@tomikurniawan6425gw termasuk orang yg beli hp harga berapapun ga mentingin kamera🤣🤣
AH00ycgEdCOAH0v5i0ASCy;"Hp 10 JT itu kamera wajib bagus ,, aplgi performa udah pasti bagus.
KLO gak mentingin kamera pdhal ada pilihan F7 , Xiaomi 14t/pro yg kamera sama performanya seimbang 😅😅😅"
AH00ycgEdCOAH1AjtNnsik;​@@macchel40klo bypass infinix jg bs.. Tp gw tetep pilih f7 ultra ini aja lah
AH00ycgEdCOAH1AnYKZuBy;​@@PutraTransport-j3qchipset beda kelas
AH00ycgEdCOAH1DQnthMaS;Iqoo wkwk mending rog, red magic, iqoo hp gaje 😂
AH00ycgEdCOAH1sZauwo8c;iklan itu cuma di apk bawaan yg jarang kalian buka, lagian bisa di off in dan gak se agresif yg dibilang orang²,ini juga hp dgn naga 8 elite paling murah, punyaa dulu baru boleh komen el banding banding
AH00ycgEdCOAH25hable3h;Iqoo klau utk performance okay tapi utk camera out terus tk berbaloi ,klau poco minus pun 8/10 gaming nya yg penting. Rekod takde gempa
AH00ycgEdCOAH2hvF0yTcS;Hallah kalau masalah cuma iklan itu cuma gorengan aja,dikira iklannya pop up kali ya,
AH00ycgEdCOAH2kPnIyJvU;@andresaputra7648  'cuma'. saya user poco dan iklan nya memang muncul. pas buka file manager, security, dll. kalau nggak masalah dicekokin iklan terus sih terserah. Saya nggak.
AH00ycgEdCOAH2wlfcdk-_;@@A-Shu  di harga sama ada xiaomi 15 yang all roll
AH00ycgEdCOAH2x417QMiF;@@A-Shu  katanya buat gaming, ngapain luh buka apl bawaan? lucu anda
AH00ycgEdCOAH37zFwno5I;"​@@A-Shufokus nyari performa buat ngegame+muak ama iklan ambil iqoo 13 dh pilihan yg tepat (cooling system 7000mmnya mantep), kalau dh kebiasa ama iklan baru dh g masalah ambil yg lain, karena gw ga masalah ama iklan gw ambil xiaomi, tpi syaratnya kudu gahar disektor kamera ama performa+fitur, sdgkn gw make f3 dan setau gw poco fokus diperforma doang, mau versi entry-higendnya ttp fokusnya sama, jdinya gw mutusin buat ambil 14 t pro, asli fitur+performa+kamera gahar sesuai ekspetasi, esim jg ada gk kek poco f7 ultra gk ada esim, makanya aga heran kok bisa""nya poco klaim f7 ultra masuk line up flagship🗿"
AH00pDiggqUAH02uLO5dHT;tototototot matot anomali hp yg sering matot konon katanya hp ini banyak masalahnya, iiihhh takottnyeee😨😨😨😨😰😰
AH00pDiggqUAH035PMPPZo;@@ryhteamyt X7 pro jg matot ga?
AH00pDiggqUAH03DiYTW0N;meanwhile samsung s series yg 20 jtan juga gacha. bisa kena random matot random light saber
AH00pDiggqUAH03I0ah0tz;​@@ryhteamyt buktikan dlu sendiri, aku make dari X3 pro sampe skrg ganti X7 pro, gak ada tuh matot
AH00pDiggqUAH03aHPeagK;Sory bro 8 elite ga sepanas itu jdi gamungkin matot ​@@ryhteamyt
AH00pDiggqUAH03lqKNuB4;"tim nonton doang..
paling bisa nya nyinyir"
AH00pDiggqUAH043GD57f5;Fomo bngt nih bocah matot matot matot,beli,coba,baru komen😂kocak
AH00pDiggqUAH049Rf4Li8;​@@ryhteamyt Gw pake poco f6 udah hampir setahun gak ada kasus matot bang ..  lu gak pernah beli poco versi flagship sih
AH00pDiggqUAH04PrkRWPT;W make poco m3 ja msh idup
AH00pDiggqUAH04aBIZatI;"Poco F3 gw ga ada Angin ga ada Hujan tiba2 Mati, suruh ganti Mesin Minta 6jt di SC Resmi 🤣. 
Semoga pada Ngerasain Juga yah yg Beli Poco, AMIN 🙏🙏"
AH00pDiggqUAH04ith4rSh;@@MYs0708 gw punya Poco X3 Pro matot bulan 12 kemaren udah coba di service matot lagi😂
AH00pDiggqUAH04w_A1aP2;Wkwkwk hp experimental mau deketin harga flagship?😂
AH00pDiggqUAH055XWU4UG;​@@NonaDita-k3ymatot juga bre..di fb ada yg post..lagian brand oren hp gacha..quality control gk jelas
AH00pDiggqUAH05gv6ZMmS;OVERHEAT WKWKW
AH00pDiggqUAH06bOB6VOS;@@mr.niceguy2524 awkekwk seri ke 3 emang produk gagal semua Mulai Dari X3 juga matot .. M3 juga suka matot awkwkw untung gw Poco f1 udah 6 tahun gak matot bro .. poco f6 juga udah hampr Setahun gw geber game emulator sampe panas aman bro .. kasihan deh lu doain orang jelek gak terkabul yahahaha 😂
AH00pDiggqUAH09oSa-dIi;​@@ryhteamytlu maksa buat gaming sih
AH00pDiggqUAH0AY-RxgYB;@@Captain-America-Super matotnya pas lagi ngerekam kegiatan di luar ruangan bukan lagi main game
AH00pDiggqUAH0Abiu-JRi;pasti user Eks tiga pero maen sambil cas lu brok
AH00pDiggqUAH0BLWXXQR3;f3 di sokin
AH00pDiggqUAH0E8_k3WJB;11 jt harga normal
AH00pDiggqUAH0G12JUqmv;Kenapa tes nya ga pake wuthering waves? Padahal processor udah mendukung. Dan di china sendiri Hp ini collab ama wuwa😮
AH00pDiggqUAH0GQDp2rKV;Masih ngungkit2 x3 ? Skrg dah x7  cuy no kasus aman 😢
AH00pDiggqUAH0KyRXLJqA;Gk juga sy pake poco x7 bagus2 aja kamera lumayan bagus, charger cepet cuma 20 menit udah full
AH00pDiggqUAH0NIrwvuy1;Bukannya udah ga gacha lagi? Atau tetap masih ini?
AH00pDiggqUAH0R803T9BV;​@@mr.niceguy2524kasiann..... X3 nfc nihh... dah 1000x keknya gw gaanti custom rom mana ada matot? MANA MATOTNYA POCO!!! MANA MATOTNYA??? AOWKAOWKOAKWWOKWKWWK
AH00pDiggqUAH0RVZibW2j;matot itu karna pemakaian user yg berlebihan😂😂😂
AH00pDiggqUAH0Sc7qKwMX;@@shogun_yato8015 gw x3 nfc lbih 100x gonta ganti custom rom ga matot matot, MANA MATOTNYA POCO!!! MANA???? MANA??? AOWKAOKAOWKWOWOWKWKK CAPEK GW NUNGGUIN DAH 5 TAHUN🤪🥶🥶🥶
AH00pDiggqUAH0SfEdB5je;@@azetzy9644 bales Wa, email, Youtube, NO GAME. Berlebihan kah itu 😏
AH00pDiggqUAH0ShHOjzmD;matot itu karena chipset teralalu wah tapi cooling sistem biasa aja kocak
AH00pDiggqUAH0TCoE4tLo;​@@Goodquesti0n makanya, Kan Gatcha, hoki2an 😂😂
AH00pDiggqUAH0TD0vI2IM;​@@azetzy9644ya berlebihan juga harusnya ga matot lah. Dipake kok bukan dibanting. Ga ada peraturan dari poco nya batas pemakaian, ya berarti harusnya ga boleh matot. Sesama konsumen kok malah nyalah nyalahin. Belum aja lu ngerasain hp lu beli trus matot malah disalah salahin org.
AH00pDiggqUAH0TIWA7mQr;​@@ryhteamyt pemuda lucu😂
AH00pDiggqUAH0UA7o69l1;Kolaborasi star war mas wkwkkwkwk @NonaDita-k3y
AH00pDiggqUAH0UJfsRewp;​@@mr.niceguy2524lha harganya aja 5 juta bang wkwkwkkwk
AH00i9VFinwAH0168Zbwd8;Pinter
AH00i9VFinwAH01STkUcmh;@kapten7874  Nanggung bang klo harga segitu
AH00i9VFinwAH06kJ5jwxS;Terserah yg beli, pilihan
AH00i9VFinwAH08JPAJ6mH;@@erased5535 😁😁
AH00i9VFinwAH0A2wiJA8F;5.20 kaya itel vid, kaya HP murah desainnya, tapi gua tetep mau beli kalo ada rezeki lebih
AH00i9VFinwAH0DUCk2BgX;Kalau aku punya budget segitu pilih Poco atau iPhone ya?
AH00i9VFinwAH0EBKrSDCV;"@@erased5535 dia sudah bilang ""kalo saya"" dan dia ga nyuruh orang lain"
AH00i9VFinwAH0HAJWS_F1;@@kapten7874 iya, gaada yg salah
AH00EJoXBjuAH03CMSXPwX;Brand lain kalo ada iklan pasti spek setara poco untung brand lain gak ada iklan
AH00EJoXBjuAH03FvmxbJL;Untuk ukuran harga 10 jutaan maksa user untuk ngakalin blotware iklan kaya gitu sih gak banget. Harusnya pihak Poco diseriusin utk varian ultra ini . Kalo Midrange sih wajar ya
AH00EJoXBjuAH06e7nBuav;Hp direstart balik lagi muncul iklan
AH00EJoXBjuAH07ELqu578;Tinggal make dns adguard aja udah ilang semua iklan.
AH00EJoXBjuAH07iZUL62Z;ribet kocak beli mahal2 masih ada iklan
AH00EJoXBjuAH07xdB1qnv;Beli mahal2 malah kek ngolah hp murah
AH00EJoXBjuAH07yfSRIs2;@@Segawon_Lanang sinyal gak stabil pake dns
AH00EJoXBjuAH08IkYKHKe;@@FaridMobile-t4l punyaq aman bang, buat maen pubgm aman jaya.
AH00EJoXBjuAH08azQaEpq;Ya itu opsi buat yg ngluh iklan iklan iklan
AH00EJoXBjuAH08nAdOpBm;Perasaan iklannya gak ganggu deh, mereka yg ngatain iklan di hp keluarga xiaomi pernah ngalamin langsung gak sih. Iklannya perasaan gak sebrutal iklan tribun news dah
AH00EJoXBjuAH090_xdVyG;"percuma bang lu ngasih tau kyk gitu yg ujung""nya orang pada bilang ""RIBET UDAH BELI HP MAHAL-MAHAL MASIH OTAK ATIK MATIIN IKLAN"""
AH00EJoXBjuAH0ACuMruXO;Beli mahal-mahal masih ribet ngurusin iklan 😅
AH00EJoXBjuAH0Buwds1Rq;buat hp 5 jutaan kebawah masih okelah nyelipin iklan biar harga lebih murah. tp udah bayar 10 jt dengan spek yg b aja masih harus setting iklan lagi? damn mending xiaomi 15 atau iqoo 13
AH00EJoXBjuAH0DX6M6V20;Ngga tu gw make f5 aman aja gada iklan​@@dirgapraya7472
AH00EJoXBjuAH0Da9AGS9i;​@@MadSteveRpdhal tinggal matiin opsi iklan aja beres
AH00EJoXBjuAH0FaBrBwwe;​@@dirgapraya7472 serius bang? semua device mi di keluarga saya kalo di matiin iklan udah ga bakal ada kecuali di reset hpnya
AH00EJoXBjuAH0FebmXym2;​@@MadSteveRWKWKWKW BENER BANGET, harga murah pasti ada yang di korbanin, dan rata rata yang ngatain iklan belum pernah pake sih kayanya wkwkwk
AH00EJoXBjuAH0GVLMCfYH;​@@bsw_id langsung orang nya dibawah lu bang😂
AH00EJoXBjuAH0GWPsLRMu;@@randolldisini ga dimatikan juga ga papa kok, iklannya juga minim dan gak sampai kek di web yg sampai bisa salah pencet kok
AH00EJoXBjuAH0GfIQu-VG;@@fastfestgaming361 makanya gua juga heran, Poco F7 ultra juga menurut gua juga ga papa iklan dikit sebagai subsidi dpt 8 elite dan triple camera paling murah
AH00EJoXBjuAH0JRsdQfiZ;"persetan iklan cmn buka apps tema bawaan, file bawan doang wkwk🤣 gw pake hp apapun selalu pake dns ad guard bersih aman nyaman dipake no iklan2 dichrome maupun diapps yg ada iklanya🤣 
dikira pake xiaomi iklan nongol dimana2 ya wkwk pdhl enggak ada sm sekali😂"
AH00EJoXBjuAH0LiFDcyPZ;@mavis.vermillion.v  iye mknya ytta aja dah😂
AH00EJoXBjuAH0Mo27KSZl;Buzzer xiao. Ini harusnya sekalian jadi Mi T series aja. harga lebih murah dari mana kalau nyenggol iqoo yg speknya lebih bagus dikit? Tu gaada iklan loh. Dulu mah jelas, ada iklan biar murah harga fisiknya. Skrg cuma dijadiin alasan aja ya?
AH00EJoXBjuAH0MuEz34zh;Jelas lah. Ini Poco seri F
AH00EJoXBjuAH0MvfJJHWA;"Bisa jadi nanti setelah video ini iklan nya hilang? Klw nggak pun masalah nya apa? Bisa di off kan apalagi Poco seri F?
Layar ber lltpo dari yg sudah2 mau ada atau nggak, sama aja. Bypass charging pun nggak perlu lah, charger 120 w, isi bbrp menit full lg, SOT pun lama. Dari semua hp flagship pun yg mampu mengimbangi suhu Poco Ultra ini cuma Vivo X 200 pro, flagship2 yg lainnya di game genshin rata >41° C. Bahkan byk youtuber2 lokal maupun luar negeri ini Poco Ultra rata2 39°C - 40°C , tahu artinya kan? Baterai awet. 
Yg lainnya2 pun berfungsi, bkn gimmick seperti video, kamera, ketahanan body, ip rating dll nya."
AH00EJoXBjuAH0MzdCvHxo;Poco pula!!!??? Dewa hp oprek. Umur foreva...
AH00EJoXBjuAH0N4pT6FlO;Setting setting, pala kau setting, hp dah nembus 10 juta masih mikirin cara ngakalin bloatware, yang beli paling fans poco berat, kalo user standar sudah banyak polihan yg lebih bagus
AH00EJoXBjuAH0Oz3LzR79;@adamferdian5867  yang mau mau aja bre😂
AH00EJoXBjuAH0Wbjjn9ei;Iya kl hp harga 3jt ada iklan wajar tp ini 10jt masih ada iklan 😂😂😂
AH00EJoXBjuAH0ZnT9M7lF;@randolldisini bukan bisa atau tidak iklan nya di matiin.ini lebih ke user value for money,masa iya udah keluar duit 9 jutaan+++ masih harus matiin iklan sendiri? 2025 masih ada orang yg mau di bodohin sama poco cs?
AH00EJoXBjuAH0aDy6Xdfs;Harga segitu mesti ribet dulu? 😂😂😂😂 SKIP
AH00EJoXBjuAH0iIgCgYJ_;"@@MadSteveRitulahh iklan juga cuma di aplikasi bawaan yg jarang dibuka😂
iklan di ig itu lebih mengganggu padahal😂😂 swipe story dikit dikit iklan.. tapi haters gonna hate sih.😅"
AH00EJoXBjuAH0j7fXDzgZ;@@dimasprasetyo780 yang gua bingung yg bilang beli harga segitu harus ribet dulu. Itu hape bisa langsung dipakai tanpa harus berlangganan apapun, langsung dipakai gak pake ribet
AH00EJoXBjuAH0scGKwrkm;Mau nanya nih emang nya iklan yg sring muncul itu ada pengaruh kah?
AH00EJoXBjuAH0yGeNUFP3;Brand lain ga ada iklan? Hebat jg genjutsu brand lain ya 😂 padahal sekelas samsung aja pas setting awal udh kasih segambreng apps dll ​@@FaridMobile-t4l
AH00EJoXBjuAH0zLjavTzE;"Mending series ""pad""nya Xiaomi aja jd hape poco, bener2 bersih no iklan2 😂"
AH00EJoXBjuAH0zhxLKDNt;"Sedikit nambahin
3. Ubah region ke china/hongkong
4. Matikan opsi MSA di otoritas
5. Pakai DNS adguard
6. Jual hapenya 
7. Beli series T atau flagship xiaomi atau
8. Beli brand lain yg no iklan2 🤣"
AH00EJoXBjuAH1sMW9V5m0;Penyepong poco😂
AH00EJoXBjuAH25jwXToJP;Pake dns juga bisa
AH00EJoXBjuAH26DkxfyQr;"Lagian hape 10 juta doang murah la.. tinggal mattin aja iklannya njir.
Me Ding ini dari pada iqoo 13 😂"
AH00EJoXBjuAH28sQImHNw;​@@MadSteveRIya bang, terlalu lebai masalah iklan.. pdhal gak terlalu imbas parah . Dengan fitur yg lebih mantap & harga lebih murah dibandingkan merk sebelah dgn chipset sama dan atau yg cuma andelin merk, sentil iphone 🤡
AH00EJoXBjuAH2DtDyp0nM;​@@MadSteveRemang rela bayar segitu mahal tapi masi ada pop up ads?
AH00EJoXBjuAH2G6p-fPbp;​@@FaridMobile-t4lgausah lebay, iklan cm di app bawaan dan bs matiin
AH00EJoXBjuAH2JltzPJnJ;"@andrianms7239  kalau ada brand lain yg bisa ngasih harga lebih murah minimal dengan spek setara (triple kamera main, tele, ultra wide dan SD 8 Elite) gua dengan yakin gak rela.

Gua lebih gak rela bayar harga segitu bahkan lebih mahal tapi kamera depannya geter, dan satu lagi gua bukan pemalas yg gak mau matikan pop up ads yg hanya perlu gua lakukan sekali dalam satu kali pembelian."
AH00EJoXBjuAH2NqjJUWgt;@@FaridMobile-t4l dns mu jelek 
AH00EJoXBjuAH2YEnc0Lu1;​@@MadSteveRgua user dari redmi beralih ke 12t sekarang ke 14T Pro gada masalah sama iklan samasekali
AH00EJoXBjuAH31gaScfMq;Awal dlu pake POCO  F4 GT gak ada iklan sama sekali.. dipake 2thn, dpt update² tau2 jd ada iklan.. payah dah
AH00EJoXBjuAH3dS72kXs3;"10 Juta Masih Utak Atik Buat Matiin Iklan? Abis di Restart Muncul Lagi Gitu Gitu Aja Teros 😂
Wasting Time Kek Pengangguran Gk Ada Kerjaan Utak Atik HP Buat Ngilangin Iklan 🤣"
AH00EJoXBjuAH3esXT7YgA;Dengan plus minus nya
AH00EJoXBjuAH7eJsgPevs;@@MadSteveR udah gitu iklannya bisa dimatiin loh, dan itu bukan fitur yang bakal nyala setiap di restart wkwk settingannya bakal permanen
AH00EJoXBjuAH9mU5e8Dr4;@@sonimewcatz ekspektasi buyer yang beli device hampir 10jt gak mau diribetin kyk gni2an sih pasang ini pasang itu buka ini buka itu buat matiin iklan. buat level di harga sgitu gak ada pengecualian sih buat Iklan. Poco harusnya mikir kesitu.
AH00EJoXBjuAHABtc7rIFD;​@@ikrimasabri9532iya bang, xiaomi yg beres cuma T series sama flagshipnya doang, dulu punya poco f2 pro matot 😂
AH00EJoXBjuAHD2wD_Zjoi;Emng ada hp 9,5 juta snapdragon gen elite serius nanya
AH0-c8On5eHAH05VqG1HTg;Jitter tuh bang fitur baru😂
AH0-c8On5eHAH0BeGOTpmv;Stabil Poco X3 nfc gw 🤣🤣
AH0-c8On5eHAH0RcBw5pal;"Iya makanya, harga 9jt, cuma buat chipset wkwkwk, lagian user yg pemuja chipset jga pasti main emu, knp ngg ambil rog ally aja, sama beli hp atau flagship second,
Contoh aja gw, gw ada rog ally sama ip 13 second.
Gw pake rog ally buat main game pc di luar rumah, kaya misal main pes, atau main game ke wukong, hpnya buat main ml atau pubgm aj.
Ya walupun rog ally mentok 2 jam an doang tpi kan bisa sambil di cas, ada hp juga ip 13 irit lagi."
AH0-c8On5eHAH0RtyHhKEA;Hp biasa main di harga 5-6 juta ke 9 jtaan y kalah saing, di 9 jt aja ada hp oppo find x 8 yg bang david aja udh bilang kalo itu jauh lebih bagus, (all rounded pula)
AH0-c8On5eHAH0g2GT9guN;​@@denikooo-py4coFind X8 mana ada harga 9 jutaan? Di online toko non resmi aja masih 13 jutaan
AH0-c8On5eHAH2OK_4mhPX;@ nambah dikit bng.
AH0-c8On5eHAH2ON9WZdFT;@ nambah dikit,
AH0-c8On5eHAH2ZkQYeJn5;@@denikooo-py4co 4 jutaan kok dikit
AH0-c8On5eHAH2lKq_rl2K;@ dikit bro, lagian orang yg bli hp 9jt udh orang punya duit itu
AH0-c8On5eHAH2n8ZYaVfe;@ 3,5 jt bng(blum sama diskon istu) aku barusan cek di shoppe mall
AH0-c8On5eHAH2n9a_Zxcc;"@@denikooo-py4co ga make sense. Kalo emang dikit, kenapa org"" banyak yg beli iPhone 13 yg udh turun harga ketimbang iPhone 15. Kan bedanya cuma 3 jutaan"
AH0-c8On5eHAH2ooRp-aPL;​@@denikooo-py4co3 juta dikit kalau harga barangnya 200 jutaan. Tapi kalau 9 juta ke 13 jutaan ya nambah banyak. Nambah 30% kok nambah dikit
AH0-c8On5eHAH3Ht4Sh2wi;@@laftaqausi ya iru menurutku bng, ngg sampe 50%,
AH0-c8On5eHAH3JariEkEc;@@noegraha2505ya mungkin ngg sabar kali,  kaya gw, gw emng waktu itu kecepetan sih ambil ip 13, kalo gw bli itu karena gw pindah dari poco f4 gt ke ip 13, karena pas pertengahan 2024 jadi harganya waktu itu jga ip 15 masih mahal, klo gw skrng mungkin gw ambil aja langsung 16, (emng udh pengin ke ios aja sih dri jaman 2018 an)
AH0-c8On5eHAH3VbNgrEiY;Pake gcam apa ya bang, biar efek jiternya ilang, kaya percuma aja kamera bagus punya OIS, EIS tapi hasil nya malah banyak jitter, berasa bukan hp mahal
AH0-c8On5eHAH4jzfNxDWM;@@Kazawir coba pakai Gcam LMC 8.4 dan pasang config iPhone stabilizer. Kalo dari review pakai Android lain sih jadi stabil banget videonya
AH0-QJLRXVhAH00ls8KoQl;ga mau iklan pake nokia aja dek😂😂😂
AH0-QJLRXVhAH03dJzNuR9;Hplu Infinik ya
AH0-QJLRXVhAH05XVNbXNV;Iklan seharga 10jt😂😂
AH0-QJLRXVhAH0883QE7TW;​@@Sadvibess_ 10jt ada iklan😂
AH0-QJLRXVhAH0E47qDVwa;​@@Sadvibess_10jt ada iklan😂
AH0-QJLRXVhAH0Q-Y-dMXA;9jt demi 8 elite, dpt dimana lagi?
AH0-QJLRXVhAH0UfL6RCq4;@@dannn6652 9 juta masih ada iklan, dpt dimana lagi?
AH0-QJLRXVhAH0Vg_iBXDa;​@@Sadvibess_harga 10 juta beli iklan mikir😂😂
AH0-QJLRXVhAH0avwEmiM7;Dr seru f4 iklannya bs di, hilangin
AH0-QJLRXVhAH0rWiu-FRP;"Weeh,balik bang buruan cari bocoran,
Kampreet lah😂"
AH0-QJLRXVhAH0th2_hJ8O;Itu aja andalan user iqoo 13,jelas2 performa + kamera unggul poco jadi sebut iklan terus buat bisa menang 😂, iqoo 13 mending poco F6 yg gw pake skrg ni wkwkwkwk
AH0-QJLRXVhAH1OFn9Jnsg;masih mending ada yang 10jt dimensity 8350 🤣
AH0-QJLRXVhAH2iKzhW-P6;@@Sadvibess_ Pixel nyimak....
AH0-QJLRXVhAH3oj5v_djT;​​@@dannn6652 lebih rela nambah 1jt si buat dptin iqoo 13 selisih dikit udh no iklan + layar udah ltpo + usb udh 3.2 bukan 2.0😂, urusan kamera sih udh ada hp yg lain jdi ga mentingin kamera bgt
AH0-QJLRXVhAH4kWpnAYzs;Gw aja pake infinix ok aja
AH0-QJLRXVhAH7oV7a8ETi;"Mahal bukan karna software

Iklannya yg mahal.. 10jt 😂😂😂"
AH0-QJLRXVhAHAa_ey8TON;@@lukzzxd3579  daripada iqoo 13 harga 11.999 kamera gempa kek hp 2jutaan
AH-zPVu5o5cAH00dS74cv0;g lucu
AH-zPVu5o5cAH00iDqoi2F;hehehe
AH-zPVu5o5cAH01OYsCAWq;Sae tatakan gelas
AH-zPVu5o5cAH01TmjGLTH;mantap bg, hpnya insyaallah pasti bisa kebeli aamiiin 🙏😇
AH-zPVu5o5cAH03-ikiMkW;Wajib di syukuri ini mah.
AH-zPVu5o5cAH07yRr_PIp;yg penting ada yg kebeli
AH-zPVu5o5cAH09oBqA6Q4;Enakan Abc ngab
AH-zPVu5o5cAH0Byc2uXQZ;​@@hanpaper1065kalo g lucu mah g usah di komen bjirr lah
AH-zPVu5o5cAH0D-5oZiiJ;​@@hanpaper1065 Napa bro? Kalo caper jangan di sini, kek kerasa cringe
AH-zPVu5o5cAH0FHn_uCQF;Lo kenapa bro​@@hanpaper1065
AH-zPVu5o5cAH0G_Qq7D2p;Elu yang nggk lucu bocahh​@@hanpaper1065
AH-zPVu5o5cAH0Gut3mpOR;​@@hanpaper1065mang nglucu
AH-zPVu5o5cAH0HPrhuqhy;Caper
AH-zPVu5o5cAH0LEahIlSj;Sama 😂
AH-zPVu5o5cAH0V_1pubrE;😅😂
AH-zPVu5o5cAH0ZbGzwVMm;😂😂
AH-zPVu5o5cAH143n9xvL2;🥴😜🤣
AH-zPVu5o5cAH3UbOjcgn3;Real bgt wkwk
AH-zPVu5o5cAH3bXhZKCi0;😂
AH-zPVu5o5cAHAKQTJkAdM;wkwk
AH-zPVu5o5cAHCcfrGuqoY;Marketing😂😂😂
AH-yVWOJi40AH039WMjVm0;Wkwkkwkwkw awas bang diserang fans poco
AH-yVWOJi40AH043xQjxYs;Iya apalagi iqoo 13 skrg udah bnyk yg jual dibawah 10jt.
AH-yVWOJi40AH05WN9rvTd;@@darkschool6931 blunder di ultra sih harga dan spek. iklan masih nempel, varian pro masih masuk akal sedikit aja.
AH-yVWOJi40AH05je7XHzb;@@regalapriliow iya toko selain official sudah banyak under 10 untuk 256, mungkin jika poco kasih diskon 500-1 juta masih bisa dipertimbangkan.
AH-yVWOJi40AH067Ag78nA;Kamera??
AH-yVWOJi40AH070HqxHtJ;Gasss beli iqoo om
AH-yVWOJi40AH07szfxyWB;Klo kamera bagusan poco
AH-yVWOJi40AH07ttLGBBk;serius kamera? kamera geter gitu kaya hp 3 jutaan bang😂
